Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A32488	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
A32489	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
A32490	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
A32491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
A32492	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1
A32493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
A32494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
A32495	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
A32496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
A32497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
A32498	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0
A32499	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
A32500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01002	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1
D01003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01007	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01022	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
D01023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D01119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01129	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
D01130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01132	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01135	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
D01136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01138	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
D01150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D01155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D02005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02007	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D02008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D02010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D02011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D02012	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
D02043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D02062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
D03002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
D03019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
D03029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
E01012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01017	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1
E01041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0
E01042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01058	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0
E01062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01063	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
E01064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01068	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01087	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0
E01088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01096	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
E01097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01124	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01125	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
E01131	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
E01133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
E01138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01145	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
E01148	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1
E01149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1
E01151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
E01153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01155	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
E01156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E01158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01166	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
E01167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E01170	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0
E02077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E02078	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E02079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
E02086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02087	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
E02088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02090	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
E02091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E02119	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E02120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E03001	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E03002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E03021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03043	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
E03044	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
E03056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
E03075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E03086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E03087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E04003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04005	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0
E04006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0
E04007	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
E04009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04010	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1
E04011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E04017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
E04056	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0
E04057	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04065	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E04068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E04094	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0
E04095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04135	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
E04136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E04150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
E04159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E05007	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05065	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05078	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E05117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05132	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E05150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E05153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06021	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
E06034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E06035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
E06037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E06072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E06096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
E07041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E07042	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0
E07043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07090	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
E07091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07139	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0
E07140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0
E07141	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
E07146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07147	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1
E07148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E07155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E07156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
E07161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07174	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
E07245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
E07246	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0
E07247	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
